marker,cyclone_id,forecast_time,horizon_h,member_count,estimator,predicted_vw_exposure,realized_vw_exposure,absolute_error,signed_error,exposure_ratio
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 06:00:00,24,51,Ensemble probability-weighted,163407.7751653634,435124.6068012859,271716.8316359225,-271716.8316359225,0.37554248279962016
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 12:00:00,24,51,Deterministic mean-track,435124.6068012859,0.0,435124.6068012859,435124.6068012859,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 12:00:00,24,51,P90 envelope,2601991.240659983,0.0,2601991.240659983,2601991.240659983,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 12:00:00,24,51,Ensemble probability-weighted,173038.1962641506,0.0,173038.1962641506,173038.1962641506,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 18:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 18:00:00,24,51,P90 envelope,2965434.674434242,0.0,2965434.674434242,2965434.674434242,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 18:00:00,24,51,Ensemble probability-weighted,154064.3164933567,0.0,154064.3164933567,154064.3164933567,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 00:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 00:00:00,24,51,P90 envelope,1982757.6398360424,0.0,1982757.6398360424,1982757.6398360424,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 00:00:00,24,51,Ensemble probability-weighted,77218.01238611432,0.0,77218.01238611432,77218.01238611432,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 06:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 06:00:00,24,51,P90 envelope,2484933.6595331575,0.0,2484933.6595331575,2484933.6595331575,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 06:00:00,24,51,Ensemble probability-weighted,81921.99411898678,0.0,81921.99411898678,81921.99411898678,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 12:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 12:00:00,24,51,P90 envelope,2689130.4806384994,0.0,2689130.4806384994,2689130.4806384994,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 12:00:00,24,51,Ensemble probability-weighted,83266.95816105545,0.0,83266.95816105545,83266.95816105545,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 18:00:00,24,48,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 18:00:00,24,48,P90 envelope,2446819.274495207,0.0,2446819.274495207,2446819.274495207,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 18:00:00,24,48,Ensemble probability-weighted,40966.30969096169,0.0,40966.30969096169,40966.30969096169,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 00:00:00,24,42,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 00:00:00,24,42,P90 envelope,1910343.8464982216,0.0,1910343.8464982216,1910343.8464982216,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 00:00:00,24,42,Ensemble probability-weighted,109570.10666180105,0.0,109570.10666180105,109570.10666180105,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 06:00:00,24,35,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 06:00:00,24,35,P90 envelope,2530352.614505484,0.0,2530352.614505484,2530352.614505484,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 06:00:00,24,35,Ensemble probability-weighted,172453.89869243052,0.0,172453.89869243052,172453.89869243052,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 12:00:00,24,26,Deterministic mean-track,330447.2943488626,0.0,330447.2943488626,330447.2943488626,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 12:00:00,24,26,P90 envelope,2384876.026081622,0.0,2384876.026081622,2384876.026081622,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 12:00:00,24,26,Ensemble probability-weighted,120990.5528649237,0.0,120990.5528649237,120990.5528649237,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 18:00:00,24,8,Deterministic mean-track,0.0,330447.2943488626,330447.2943488626,-330447.2943488626,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 18:00:00,24,8,P90 envelope,1482720.31205719,330447.2943488626,1152273.0177083276,1152273.0177083276,4.487009993466129
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 18:00:00,24,8,Ensemble probability-weighted,77539.02692541564,330447.2943488626,252908.26742344696,-252908.26742344696,0.2346486966346757
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 00:00:00,24,7,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 00:00:00,24,7,P90 envelope,1014348.2165888698,0.0,1014348.2165888698,1014348.2165888698,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 00:00:00,24,7,Ensemble probability-weighted,53732.79641776906,0.0,53732.79641776906,53732.79641776906,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 06:00:00,24,4,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 06:00:00,24,4,P90 envelope,202223.51025466563,0.0,202223.51025466563,202223.51025466563,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 06:00:00,24,4,Ensemble probability-weighted,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 12:00:00,24,3,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 12:00:00,24,3,P90 envelope,253660.20991611725,0.0,253660.20991611725,253660.20991611725,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-02 12:00:00,24,3,Ensemble probability-weighted,2322.7216583830796,0.0,2322.7216583830796,2322.7216583830796,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 00:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 00:00:00,24,51,P90 envelope,1946647.8976692564,0.0,1946647.8976692564,1946647.8976692564,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 00:00:00,24,51,Ensemble probability-weighted,24829.67079580848,0.0,24829.67079580848,24829.67079580848,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 06:00:00,24,51,Deterministic mean-track,122358.23223218536,0.0,122358.23223218536,122358.23223218536,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 06:00:00,24,51,P90 envelope,1740087.3288245848,0.0,1740087.3288245848,1740087.3288245848,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 06:00:00,24,51,Ensemble probability-weighted,27258.881972193063,0.0,27258.881972193063,27258.881972193063,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 12:00:00,24,51,Deterministic mean-track,122358.23223218536,122358.23223218536,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 12:00:00,24,51,P90 envelope,1512817.3639364543,122358.23223218536,1390459.131704269,1390459.131704269,12.363838021668638
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 12:00:00,24,51,Ensemble probability-weighted,36139.345200714735,122358.23223218536,86218.88703147063,-86218.88703147063,0.29535687580168035
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 18:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 18:00:00,24,51,P90 envelope,1654689.393903889,0.0,1654689.393903889,1654689.393903889,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 18:00:00,24,51,Ensemble probability-weighted,28933.397443894373,0.0,28933.397443894373,28933.397443894373,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 00:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 00:00:00,24,51,P90 envelope,1836217.4748210546,0.0,1836217.4748210546,1836217.4748210546,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 00:00:00,24,51,Ensemble probability-weighted,56064.78288371364,0.0,56064.78288371364,56064.78288371364,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 12:00:00,24,51,Deterministic mean-track,0.0,178129.33942204254,178129.33942204254,-178129.33942204254,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 12:00:00,24,51,P90 envelope,1836217.4748210546,178129.33942204254,1658088.1353990121,1658088.1353990121,10.308338204019819
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 12:00:00,24,51,Ensemble probability-weighted,69910.63004672111,178129.33942204254,108218.70937532143,-108218.70937532143,0.3924711688346948
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 18:00:00,24,51,Deterministic mean-track,262933.8289853147,0.0,262933.8289853147,262933.8289853147,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 18:00:00,24,51,P90 envelope,2069010.2811537583,0.0,2069010.2811537583,2069010.2811537583,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 18:00:00,24,51,Ensemble probability-weighted,59561.69077779444,0.0,59561.69077779444,59561.69077779444,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 00:00:00,24,51,Deterministic mean-track,262933.8289853147,262933.8289853147,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 00:00:00,24,51,P90 envelope,2325760.3870529598,262933.8289853147,2062826.558067645,2062826.558067645,8.845420903153764
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 00:00:00,24,51,Ensemble probability-weighted,45695.73778599087,262933.8289853147,217238.09119932383,-217238.09119932383,0.17379177857157
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 12:00:00,24,50,Deterministic mean-track,172028.25911083198,172028.25911083198,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 12:00:00,24,50,P90 envelope,2485306.7953675007,172028.25911083198,2313278.5362566686,2313278.5362566686,14.447084497706285
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 12:00:00,24,50,Ensemble probability-weighted,59741.72780008878,172028.25911083198,112286.53131074319,-112286.53131074319,0.347278569863334
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 18:00:00,24,51,Deterministic mean-track,172028.25911083198,0.0,172028.25911083198,172028.25911083198,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 18:00:00,24,51,P90 envelope,3257462.727951948,0.0,3257462.727951948,3257462.727951948,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 18:00:00,24,51,Ensemble probability-weighted,35035.25185036598,0.0,35035.25185036598,35035.25185036598,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,24,51,Deterministic mean-track,196594.21015662162,196594.21015662162,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,24,51,P90 envelope,2106406.34750791,196594.21015662162,1909812.1373512882,1909812.1373512882,10.714488213207243
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,24,51,Ensemble probability-weighted,54414.02348534146,196594.21015662162,142180.18667128016,-142180.18667128016,0.27678344871901966
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,24,51,Deterministic mean-track,196594.21015662162,0.0,196594.21015662162,196594.21015662162,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,24,51,P90 envelope,2466719.8674077927,0.0,2466719.8674077927,2466719.8674077927,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,24,51,Ensemble probability-weighted,43475.867393945846,0.0,43475.867393945846,43475.867393945846,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,24,51,Deterministic mean-track,0.0,186306.59146236372,186306.59146236372,-186306.59146236372,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,24,51,P90 envelope,1896375.2868198715,186306.59146236372,1710068.6953575078,1710068.6953575078,10.178787942685126
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,24,51,Ensemble probability-weighted,47318.42903336272,186306.59146236372,138988.162429001,-138988.162429001,0.25398150791096213
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,24,51,P90 envelope,1907172.4972756011,0.0,1907172.4972756011,1907172.4972756011,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,24,51,Ensemble probability-weighted,46675.51196412847,0.0,46675.51196412847,46675.51196412847,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,24,51,Deterministic mean-track,0.0,202800.90427583887,202800.90427583887,-202800.90427583887,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,24,51,P90 envelope,1483009.6673683329,202800.90427583887,1280208.763092494,1280208.763092494,7.312638336914036
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,24,51,Ensemble probability-weighted,59494.61246872687,202800.90427583887,143306.291807112,-143306.291807112,0.29336463109555716
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,24,51,P90 envelope,1489977.8323434824,0.0,1489977.8323434824,1489977.8323434824,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,24,51,Ensemble probability-weighted,54600.118809480744,0.0,54600.118809480744,54600.118809480744,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,24,51,P90 envelope,1434609.412751904,0.0,1434609.412751904,1434609.412751904,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,24,51,Ensemble probability-weighted,43198.6536287863,0.0,43198.6536287863,43198.6536287863,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,24,51,Deterministic mean-track,0.0,126247.91080800246,126247.91080800246,-126247.91080800246,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,24,51,P90 envelope,1164351.3486285456,126247.91080800246,1038103.4378205432,1038103.4378205432,9.222737558004335
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,24,51,Ensemble probability-weighted,42419.00156666449,126247.91080800246,83828.90924133797,-83828.90924133797,0.33599765172490825
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,24,51,Deterministic mean-track,143940.80697674805,143940.80697674805,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,24,51,P90 envelope,855420.8570118281,143940.80697674805,711480.05003508,711480.05003508,5.942865508250286
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,24,51,Ensemble probability-weighted,35405.54541116454,143940.80697674805,108535.26156558351,-108535.26156558351,0.2459729534299741
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,24,51,Deterministic mean-track,0.0,105059.24378372119,105059.24378372119,-105059.24378372119,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,24,51,P90 envelope,717669.1729146654,105059.24378372119,612609.9291309442,612609.9291309442,6.831090221742748
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,24,51,Ensemble probability-weighted,18401.164250392285,105059.24378372119,86658.07953332891,-86658.07953332891,0.17515035886107838
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,24,51,Deterministic mean-track,0.0,78893.36225880924,78893.36225880924,-78893.36225880924,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,24,51,P90 envelope,576386.6442847975,78893.36225880924,497493.2820259882,497493.2820259882,7.3058952969194575
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,24,51,Ensemble probability-weighted,21522.87266654561,78893.36225880924,57370.489592263635,-57370.489592263635,0.2728096768894187
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,24,51,P90 envelope,556774.4611066763,0.0,556774.4611066763,556774.4611066763,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,24,51,Ensemble probability-weighted,13573.856061059467,0.0,13573.856061059467,13573.856061059467,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,24,51,Deterministic mean-track,66205.14725981209,0.0,66205.14725981209,66205.14725981209,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,24,51,P90 envelope,315928.99814538687,0.0,315928.99814538687,315928.99814538687,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,24,51,Ensemble probability-weighted,18731.907470866186,0.0,18731.907470866186,18731.907470866186,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,24,51,P90 envelope,279878.58242365543,0.0,279878.58242365543,279878.58242365543,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,24,51,Ensemble probability-weighted,10155.709075867626,0.0,10155.709075867626,10155.709075867626,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,24,51,Deterministic mean-track,66205.14725981209,0.0,66205.14725981209,66205.14725981209,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,24,51,P90 envelope,197684.40406474003,0.0,197684.40406474003,197684.40406474003,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,24,51,Ensemble probability-weighted,12021.945795074926,0.0,12021.945795074926,12021.945795074926,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,24,51,Deterministic mean-track,52087.85167849211,0.0,52087.85167849211,52087.85167849211,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,24,51,P90 envelope,195172.65168808837,0.0,195172.65168808837,195172.65168808837,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,24,51,Ensemble probability-weighted,9514.578080223744,0.0,9514.578080223744,9514.578080223744,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,24,51,P90 envelope,149482.58949376433,0.0,149482.58949376433,149482.58949376433,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,24,51,Ensemble probability-weighted,18519.124399474793,0.0,18519.124399474793,18519.124399474793,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,24,51,Deterministic mean-track,0.0,52956.92231129117,52956.92231129117,-52956.92231129117,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,24,51,P90 envelope,141532.6552480937,52956.92231129117,88575.73293680254,88575.73293680254,2.6725997106881896
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,24,51,Ensemble probability-weighted,17304.47952053116,52956.92231129117,35652.44279076001,-35652.44279076001,0.326765203967331
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,24,51,P90 envelope,106798.21255297415,0.0,106798.21255297415,106798.21255297415,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,24,51,Ensemble probability-weighted,6691.206478146096,0.0,6691.206478146096,6691.206478146096,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,24,51,P90 envelope,116697.91570315872,0.0,116697.91570315872,116697.91570315872,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,24,51,Ensemble probability-weighted,4541.728169340005,0.0,4541.728169340005,4541.728169340005,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,24,51,P90 envelope,104067.4378402314,0.0,104067.4378402314,104067.4378402314,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,24,51,Ensemble probability-weighted,4946.262830606943,0.0,4946.262830606943,4946.262830606943,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,24,49,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,24,49,P90 envelope,387339.11834851734,0.0,387339.11834851734,387339.11834851734,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,24,49,Ensemble probability-weighted,25605.149526021152,0.0,25605.149526021152,25605.149526021152,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,24,51,Deterministic mean-track,0.0,73420.16939360069,73420.16939360069,-73420.16939360069,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,24,51,P90 envelope,479820.7423833351,73420.16939360069,406400.57298973436,406400.57298973436,6.535271524791065
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,24,51,Ensemble probability-weighted,14216.44828728951,73420.16939360069,59203.72110631118,-59203.72110631118,0.19363137411296433
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,24,51,Deterministic mean-track,65310.223548746544,0.0,65310.223548746544,65310.223548746544,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,24,51,P90 envelope,410899.7347563739,0.0,410899.7347563739,410899.7347563739,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,24,51,Ensemble probability-weighted,21004.593422043545,0.0,21004.593422043545,21004.593422043545,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,24,51,Deterministic mean-track,85341.7877718116,0.0,85341.7877718116,85341.7877718116,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,24,51,P90 envelope,666565.4475267086,0.0,666565.4475267086,666565.4475267086,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,24,51,Ensemble probability-weighted,22899.54440455359,0.0,22899.54440455359,22899.54440455359,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,24,51,P90 envelope,341433.3617518772,0.0,341433.3617518772,341433.3617518772,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,24,51,Ensemble probability-weighted,19373.90620798326,0.0,19373.90620798326,19373.90620798326,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 06:00:00,24,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
